source_wav,annotation_file,call_index,call_type,begin_time,end_time,freq_min,freq_max,nfft,nperseg,noverlap,saved_spectrogram,label
5711.211015200024,5711.211015200024.Table.1.selections.txt,47,G rupe,517.350722011,517.939763107,20,2000,8192,4096,2048,5711.211015200024_seg0_call_47.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,48,G rupe,518.22743434,518.725151235,20,2000,8192,4096,2048,5711.211015200024_seg0_call_48.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,49,G rupe,524.418018284,524.920301389,20,2000,8192,4096,2048,5711.211015200024_seg0_call_49.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,50,G rupe,529.923671015,530.667963252,20,2000,8192,4096,2048,5711.211015200024_seg0_call_50.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,51,G rupe,547.251800578,547.731252633,20,2000,8192,4096,2048,5711.211015200024_seg0_call_51.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,52,G rupe,564.561629683,565.050214158,20,2000,8192,4096,2048,5711.211015200024_seg0_call_52.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,53,G rupe,571.097173936,571.243292657,20,2000,8192,4096,2048,5711.211015200024_seg0_call_53.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,54,G rupe,574.076027552,574.623972757,20,2000,8192,4096,2048,5711.211015200024_seg0_call_54.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,55,G rupe,588.326882915,589.011814422,20,2000,8192,4096,2048,5711.211015200024_seg0_call_55.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,56,G rupe,595.615464837,596.131446572,20,2000,8192,4096,2048,5711.211015200024_seg0_call_56.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,57,G rupe,603.744229407,604.251078722,20,2000,8192,4096,2048,5711.211015200024_seg0_call_57.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,58,G rupe,605.410896073,605.913179178,20,2000,8192,4096,2048,5711.211015200024_seg0_call_58.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,59,G rupe,607.684517599,608.268992485,20,2000,8192,4096,2048,5711.211015200024_seg0_call_59.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,60,G rupe,619.32595946,619.809977725,20,2000,8192,4096,2048,5711.211015200024_seg0_call_60.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,61,G rupe,621.430982291,621.956096446,20,2000,8192,4096,2048,5711.211015200024_seg0_call_61.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,62,G rupe,631.920090466,632.554793662,20,2000,8192,4096,2048,5711.211015200024_seg0_call_62.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,63,G rupe,629.769405534,630.37214526,20,2000,8192,4096,2048,5711.211015200024_seg0_call_63.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,64,G rupe,638.236033736,638.765714101,20,2000,8192,4096,2048,5711.211015200024_seg0_call_64.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,65,G rupe,639.797254671,640.185382525,20,2000,8192,4096,2048,5711.211015200024_seg0_call_65.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,66,G rupe,640.852049191,641.281272936,20,2000,8192,4096,2048,5711.211015200024_seg0_call_66.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,67,G rupe,646.622613635,647.12946295,20,2000,8192,4096,2048,5711.211015200024_seg0_call_67.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,68,G rupe,654.865497544,655.408876539,20,2000,8192,4096,2048,5711.211015200024_seg0_call_68.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,69,G rupe,655.4362738,655.915725855,20,2000,8192,4096,2048,5711.211015200024_seg0_call_69.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,70,G rupe,658.145758553,658.643475448,20,2000,8192,4096,2048,5711.211015200024_seg0_call_70.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,71,G rupe,657.214251703,657.775895539,20,2000,8192,4096,2048,5711.211015200024_seg0_call_71.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,72,G rupe,670.075292929,670.554744983,20,2000,8192,4096,2048,5711.211015200024_seg0_call_72.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,73,G rupe,678.393307854,678.868193698,20,2000,8192,4096,2048,5711.211015200024_seg0_call_73.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,74,G rupe,686.056354911,686.576902856,20,2000,8192,4096,2048,5711.211015200024_seg0_call_74.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,75,G rupe,688.143112901,688.645396006,20,2000,8192,4096,2048,5711.211015200024_seg0_call_75.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,76,G rupe,689.720175945,690.368577771,20,2000,8192,4096,2048,5711.211015200024_seg0_call_76.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,77,G rupe,708.447601819,708.945318714,20,2000,8192,4096,2048,5711.211015200024_seg0_call_77.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,78,G rupe,711.928774452,712.572610068,20,2000,8192,4096,2048,5711.211015200024_seg0_call_78.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,79,G rupe,713.900954291,714.325611825,20,2000,8192,4096,2048,5711.211015200024_seg0_call_79.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,80,G rupe,724.705059136,725.243871921,20,2000,8192,4096,2048,5711.211015200024_seg0_call_80.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,81,G rupe,728.03105245,728.565299025,20,2000,8192,4096,2048,5711.211015200024_seg0_call_81.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,82,G rupe,735.018228597,735.657498003,20,2000,8192,4096,2048,5711.211015200024_seg0_call_82.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,83,G rupe,742.268173271,742.802419847,20,2000,8192,4096,2048,5711.211015200024_seg0_call_83.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,84,G rupe,747.009196976,747.648466383,20,2000,8192,4096,2048,5711.211015200024_seg0_call_84.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,85,G rupe,760.92004523,761.641506417,20,2000,8192,4096,2048,5711.211015200024_seg0_call_85.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,86,G rupe,777.428787745,778.072623362,20,2000,8192,4096,2048,5711.211015200024_seg0_call_86.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,87,G rupe,780.622217322,782.677011842,20,2000,8192,4096,2048,5711.211015200024_seg0_call_87.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,88,G rupe,786.623514999,787.102967054,20,2000,8192,4096,2048,5711.211015200024_seg0_call_88.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,89,G rupe,808.8067879,809.267975115,20,2000,8192,4096,2048,5711.211015200024_seg0_call_89.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,90,G rupe,812.979529905,813.48637922,20,2000,8192,4096,2048,5711.211015200024_seg0_call_90.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,91,G rupe,814.440717119,814.938434014,20,2000,8192,4096,2048,5711.211015200024_seg0_call_91.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,92,G rupe,818.786975105,819.30752305,20,2000,8192,4096,2048,5711.211015200024_seg0_call_92.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,93,G rupe,829.031579592,829.689113839,20,2000,8192,4096,2048,5711.211015200024_seg0_call_93.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,94,G rupe,832.129190581,832.731930307,20,2000,8192,4096,2048,5711.211015200024_seg0_call_94.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,95,G rupe,836.007551664,836.450474039,20,2000,8192,4096,2048,5711.211015200024_seg0_call_95.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,96,G rupe,842.091041122,842.670949798,20,2000,8192,4096,2048,5711.211015200024_seg0_call_96.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,97,G rupe,840.515699466,841.314786224,20,2000,8192,4096,2048,5711.211015200024_seg0_call_97.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,98,G rupe,847.457635604,847.987315969,20,2000,8192,4096,2048,5711.211015200024_seg0_call_98.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,99,G rupe,846.462201814,847.233891311,20,2000,8192,4096,2048,5711.211015200024_seg0_call_99.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,100,G rupe,862.222436959,862.747551114,20,2000,8192,4096,2048,5711.211015200024_seg0_call_100.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,101,G rupe,864.813126809,865.383903065,20,2000,8192,4096,2048,5711.211015200024_seg0_call_101.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,102,G rupe,876.762999298,877.489026695,20,2000,8192,4096,2048,5711.211015200024_seg0_call_102.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,103,G rupe,892.25797136,892.778519306,20,2000,8192,4096,2048,5711.211015200024_seg0_call_103.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,104,G rupe,894.326041611,894.828324716,20,2000,8192,4096,2048,5711.211015200024_seg0_call_104.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,105,G rupe,911.403065827,912.083431124,20,2000,8192,4096,2048,5711.211015200024_seg0_call_105.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,106,G rupe,914.938961157,915.464075312,20,2000,8192,4096,2048,5711.211015200024_seg0_call_106.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,107,G rupe,916.770011385,917.212933759,20,2000,8192,4096,2048,5711.211015200024_seg0_call_107.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,108,G rupe,919.431337864,919.961018229,20,2000,8192,4096,2048,5711.211015200024_seg0_call_108.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,109,G rupe,920.413073024,920.897091289,20,2000,8192,4096,2048,5711.211015200024_seg0_call_109.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,110,G rupe,927.895543334,928.393260229,20,2000,8192,4096,2048,5711.211015200024_seg0_call_110.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,111,G rupe,931.362945513,931.933721769,20,2000,8192,4096,2048,5711.211015200024_seg0_call_111.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,112,G rupe,932.002214919,932.719109896,20,2000,8192,4096,2048,5711.211015200024_seg0_call_112.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,113,G rupe,934.056658363,934.549809048,20,2000,8192,4096,2048,5711.211015200024_seg0_call_113.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,114,G rupe,937.453495736,938.174956924,20,2000,8192,4096,2048,5711.211015200024_seg0_call_114.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,115,G rupe,936.599614458,937.147559663,20,2000,8192,4096,2048,5711.211015200024_seg0_call_115.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,116,G rupe,938.266281125,938.663541398,20,2000,8192,4096,2048,5711.211015200024_seg0_call_116.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,117,G rupe,938.83705738,939.421532266,20,2000,8192,4096,2048,5711.211015200024_seg0_call_117.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,118,G rupe,944.267227725,944.888232291,20,2000,8192,4096,2048,5711.211015200024_seg0_call_118.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,119,G rupe,955.215028559,955.676215774,20,2000,8192,4096,2048,5711.211015200024_seg0_call_119.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,120,G rupe,956.429640431,957.132836778,20,2000,8192,4096,2048,5711.211015200024_seg0_call_120.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,121,G rupe,961.403540848,961.942353634,20,2000,8192,4096,2048,5711.211015200024_seg0_call_121.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,122,G rupe,976.948669398,977.702094055,20,2000,8192,4096,2048,5711.211015200024_seg0_call_122.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,123,G rupe,980.89766711,981.354288114,20,2000,8192,4096,2048,5711.211015200024_seg0_call_123.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,124,G rupe,997.977114058,998.351543281,20,2000,8192,4096,2048,5711.211015200024_seg0_call_124.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,125,G rupe,999.104967939,999.625515884,20,2000,8192,4096,2048,5711.211015200024_seg0_call_125.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,126,G rupe,1002.311745068,1002.850557854,20,2000,8192,4096,2048,5711.211015200024_seg0_call_126.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,127,G rupe,1014.734431747,1015.369134944,20,2000,8192,4096,2048,5711.211015200024_seg0_call_127.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,128,G rupe,1017.421083832,1017.873138627,20,2000,8192,4096,2048,5711.211015200024_seg0_call_128.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,129,G rupe,1031.44615916,1031.998670576,20,2000,8192,4096,2048,5711.211015200024_seg0_call_129.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,130,G rupe,1034.666985997,1035.393013394,20,2000,8192,4096,2048,5711.211015200024_seg0_call_130.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,131,G rupe,1034.415844444,1034.511734855,20,2000,8192,4096,2048,5711.211015200024_seg0_call_131.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,132,G rupe,1038.111557125,1038.773657582,20,2000,8192,4096,2048,5711.211015200024_seg0_call_132.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,133,G rupe,1038.801054842,1039.298771737,20,2000,8192,4096,2048,5711.211015200024_seg0_call_133.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,134,G rupe,1040.075027445,1040.59557539,20,2000,8192,4096,2048,5711.211015200024_seg0_call_134.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,135,G rupe,1047.808639307,1048.315488623,20,2000,8192,4096,2048,5711.211015200024_seg0_call_135.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,136,G rupe,1050.869720616,1051.33090783,20,2000,8192,4096,2048,5711.211015200024_seg0_call_136.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,137,G rupe,1057.927884469,1058.868523738,20,2000,8192,4096,2048,5711.211015200024_seg0_call_137.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,138,G rupe,1064.045480875,1064.56146261,20,2000,8192,4096,2048,5711.211015200024_seg0_call_138.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,139,G rupe,1069.1247552,1069.599641045,20,2000,8192,4096,2048,5711.211015200024_seg0_call_139.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,140,G rupe,1070.394161593,1070.905577118,20,2000,8192,4096,2048,5711.211015200024_seg0_call_140.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,141,G rupe,1066.681833681,1067.088226375,20,2000,8192,4096,2048,5711.211015200024_seg0_call_141.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,142,G rupe,1071.875262402,1072.363846877,20,2000,8192,4096,2048,5711.211015200024_seg0_call_142.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,143,G rupe,1080.969604858,1081.695632256,20,2000,8192,4096,2048,5711.211015200024_seg0_call_143.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,144,G rupe,1099.071459956,1099.578309271,20,2000,8192,4096,2048,5711.211015200024_seg0_call_144.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,145,G rupe,1106.140899707,1106.825831214,20,2000,8192,4096,2048,5711.211015200024_seg0_call_145.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,146,G rupe,1115.828425473,1116.55445287,20,2000,8192,4096,2048,5711.211015200024_seg0_call_146.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,147,G rupe,1123.955083572,1124.74503791,20,2000,8192,4096,2048,5711.211015200024_seg0_call_147.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,148,G rupe,1129.686974857,1130.189257962,20,2000,8192,4096,2048,5711.211015200024_seg0_call_148.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,149,G rupe,1137.879702279,1138.546368946,20,2000,8192,4096,2048,5711.211015200024_seg0_call_149.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,150,G rupe,1138.843172599,1139.304359814,20,2000,8192,4096,2048,5711.211015200024_seg0_call_150.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,151,G rupe,1146.464700956,1147.044609632,20,2000,8192,4096,2048,5711.211015200024_seg0_call_151.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,152,G rupe,1148.519495477,1149.076573103,20,2000,8192,4096,2048,5711.211015200024_seg0_call_152.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,153,G rupe,1159.99448203,1160.537861025,20,2000,8192,4096,2048,5711.211015200024_seg0_call_153.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,154,G rupe,1160.537861025,1161.076673811,20,2000,8192,4096,2048,5711.211015200024_seg0_call_154.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,155,G rupe,1168.79651522,1169.376423895,20,2000,8192,4096,2048,5711.211015200024_seg0_call_155.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,156,G rupe,1173.825633058,1174.268555432,20,2000,8192,4096,2048,5711.211015200024_seg0_call_156.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,157,G rupe,1180.039048052,1180.500235267,20,2000,8192,4096,2048,5711.211015200024_seg0_call_157.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,158,G rupe,1188.119691878,1188.631107403,20,2000,8192,4096,2048,5711.211015200024_seg0_call_158.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,159,G rupe,1193.598369955,1194.301566302,20,2000,8192,4096,2048,5711.211015200024_seg0_call_159.npy,G rupe
5711.211015200024,5711.211015200024.Table.1.selections.txt,160,Moan,55.84534723,56.196987537,20,2000,8192,4096,2048,5711.211015200024_seg0_call_160.npy,Moan
5711.211015200024,5711.211015200024.Table.1.selections.txt,161,Moan,56.501971911,56.775645065,20,2000,8192,4096,2048,5711.211015200024_seg0_call_161.npy,Moan
5711.211015200024,5711.211015200024.Table.1.selections.txt,162,Moan,57.055435518,57.35128698,20,2000,8192,4096,2048,5711.211015200024_seg0_call_162.npy,Moan
5711.211015200024,5711.211015200024.Table.1.selections.txt,163,Moan,58.050599288,58.538501592,20,2000,8192,4096,2048,5711.211015200024_seg0_call_163.npy,Moan
5711.211015200024,5711.211015200024.Table.1.selections.txt,164,Moan,153.857767687,154.419411523,20,2000,8192,4096,2048,5711.211015200024_seg0_call_164.npy,Moan
5711.211015200024,5711.211015200024.Table.1.selections.txt,165,Moan,155.044982299,155.251278905,20,2000,8192,4096,2048,5711.211015200024_seg0_call_165.npy,Moan
5711.211015200024,5711.211015200024.Table.1.selections.txt,166,Moan,235.705934631,236.285970602,20,2000,8192,4096,2048,5711.211015200024_seg0_call_166.npy,Moan
5711.211015200024,5711.211015200024.Table.1.selections.txt,167,Moan,247.043169247,247.886131863,20,2000,8192,4096,2048,5711.211015200024_seg0_call_167.npy,Moan
5711.211015200024,5711.211015200024.Table.1.selections.txt,168,Moan,923.3183116,923.542274719,20,2000,8192,4096,2048,5711.211015200024_seg0_call_168.npy,Moan
5711.211015200024,5711.211015200024.Table.1.selections.txt,169,Rupe A,487.461234103,487.694110815,20,2000,8192,4096,2048,5711.211015200024_seg0_call_169.npy,Rupe A
5711.211015200024,5711.211015200024.Table.1.selections.txt,170,Rupe A,920.039947857,920.22315439,20,2000,8192,4096,2048,5711.211015200024_seg0_call_170.npy,Rupe A
5711.211015200024,5711.211015200024.Table.1.selections.txt,171,Rupe C,484.896145209,485.624236274,20,2000,8192,4096,2048,5711.211015200024_seg0_call_171.npy,Rupe C
5711.211015200024,5711.211015200024.Table.1.selections.txt,172,Rupe C,921.535937795,922.183248933,20,2000,8192,4096,2048,5711.211015200024_seg0_call_172.npy,Rupe C
5711.211015200024,5711.211015200024.Table.1.selections.txt,173,Rupe C,923.699844036,924.265783816,20,2000,8192,4096,2048,5711.211015200024_seg0_call_173.npy,Rupe C
5711.211015200024,5711.211015200024.Table.1.selections.txt,174,Rupe C,922.361301074,923.089392139,20,2000,8192,4096,2048,5711.211015200024_seg0_call_174.npy,Rupe C
5711.211015200024,5711.211015200024.Table.1.selections.txt,175,Rupe C,485.662389518,486.479504818,20,2000,8192,4096,2048,5711.211015200024_seg0_call_175.npy,Rupe C
5711.211015200024,5711.211015200024.Table.1.selections.txt,176,Rupe C,486.527196373,487.144007144,20,2000,8192,4096,2048,5711.211015200024_seg0_call_176.npy,Rupe C
5711.211015200024,5711.211015200024.Table.1.selections.txt,177,Type 4 A,458.404514979,458.791267996,20,2000,8192,4096,2048,5711.211015200024_seg0_call_177.npy,Type 4 A
5711.211015200024,5711.211015200024.Table.1.selections.txt,178,Type 4 B,1007.920768346,1008.240403049,20,2000,8192,4096,2048,5711.211015200024_seg0_call_178.npy,Type 4 B
5711.211015200024,5711.211015200024.Table.1.selections.txt,0,no-call,766.670493357208,767.670493357208,20,2000,8192,4096,2048,5711.211015200024_seg0_nocall_0.npy,no-call
5711.211015200024,5711.211015200024.Table.1.selections.txt,1,no-call,29.987807974334377,30.987807974334377,20,2000,8192,4096,2048,5711.211015200024_seg0_nocall_1.npy,no-call
5711.211015200024,5711.211015200024.Table.1.selections.txt,2,no-call,329.7591901219597,330.7591901219597,20,2000,8192,4096,2048,5711.211015200024_seg0_nocall_2.npy,no-call
5711.211015210024,5711.211015210024.Table.1.selections.txt,0,G rupe,9.897694117,10.482169003,20,2000,8192,4096,2048,5711.211015210024_seg0_call_0.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,1,G rupe,12.723715399,13.253395765,20,2000,8192,4096,2048,5711.211015210024_seg0_call_1.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,2,G rupe,26.437838448,27.049710594,20,2000,8192,4096,2048,5711.211015210024_seg0_call_2.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,3,G rupe,29.590112099,30.092395204,20,2000,8192,4096,2048,5711.211015210024_seg0_call_3.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,4,G rupe,40.080949664,40.788712221,20,2000,8192,4096,2048,5711.211015210024_seg0_call_4.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,5,G rupe,43.689846564,44.169298619,20,2000,8192,4096,2048,5711.211015210024_seg0_call_5.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,6,G rupe,55.37246944,56.157857568,20,2000,8192,4096,2048,5711.211015210024_seg0_call_6.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,7,G rupe,56.933648856,57.431365751,20,2000,8192,4096,2048,5711.211015210024_seg0_call_7.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,8,G rupe,60.962632592,61.387290126,20,2000,8192,4096,2048,5711.211015210024_seg0_call_8.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,9,G rupe,75.267846509,75.856887605,20,2000,8192,4096,2048,5711.211015210024_seg0_call_9.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,10,G rupe,75.861453815,76.226750619,20,2000,8192,4096,2048,5711.211015210024_seg0_call_10.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,11,G rupe,77.984281555,78.582455071,20,2000,8192,4096,2048,5711.211015210024_seg0_call_11.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,12,G rupe,86.50754701,86.580606371,20,2000,8192,4096,2048,5711.211015210024_seg0_call_12.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,13,G rupe,86.064624636,86.178779887,20,2000,8192,4096,2048,5711.211015210024_seg0_call_13.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,14,G rupe,96.055698827,96.658438553,20,2000,8192,4096,2048,5711.211015210024_seg0_call_14.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,15,G rupe,97.297707959,97.813689694,20,2000,8192,4096,2048,5711.211015210024_seg0_call_15.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,16,G rupe,99.607745895,100.11459521,20,2000,8192,4096,2048,5711.211015210024_seg0_call_16.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,17,G rupe,114.588295385,115.163637851,20,2000,8192,4096,2048,5711.211015210024_seg0_call_17.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,18,G rupe,139.859696226,140.485267002,20,2000,8192,4096,2048,5711.211015210024_seg0_call_18.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,19,G rupe,155.949843318,156.680436925,20,2000,8192,4096,2048,5711.211015210024_seg0_call_19.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,20,G rupe,160.704849473,161.37151614,20,2000,8192,4096,2048,5711.211015210024_seg0_call_20.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,21,G rupe,174.603679674,175.101396569,20,2000,8192,4096,2048,5711.211015210024_seg0_call_21.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,22,G rupe,176.608245884,177.142492459,20,2000,8192,4096,2048,5711.211015210024_seg0_call_22.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,23,G rupe,177.886784697,178.594547254,20,2000,8192,4096,2048,5711.211015210024_seg0_call_23.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,24,G rupe,188.854090093,189.465962239,20,2000,8192,4096,2048,5711.211015210024_seg0_call_24.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,25,G rupe,192.992676337,193.641078163,20,2000,8192,4096,2048,5711.211015210024_seg0_call_25.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,26,G rupe,198.738095119,199.340834845,20,2000,8192,4096,2048,5711.211015210024_seg0_call_26.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,27,G rupe,212.401993223,212.977335689,20,2000,8192,4096,2048,5711.211015210024_seg0_call_27.npy,G rupe
5711.211015210024,5711.211015210024.Table.1.selections.txt,28,G rupe,229.332295542,229.852843487,20,2000,8192,4096,2048,5711.211015210024_seg0_call_28.npy,G rupe
